stations,n,n.samples,kim,hub,sch,ley,logbox
USC00345855,1000,10,64,81.3333,47.6667,37.6667,0.3333
USC00345855,1000,20,56.6667,75,41,32,0
USC00345855,1020,30,52.6667,75.6667,37.6667,28,0
USC00345855,1000,40,42.6667,63.6667,28.3333,23.6667,0.3333
USC00345855,1000,50,42.6667,68.6667,32,23.3333,1
USC00345855,1020,60,34.3333,48.3333,22,23.3333,0.3333
USC00345855,1050,70,40.3333,59.3333,26.3333,24.3333,0
USC00345855,1040,80,32.6667,50,20.3333,18.6667,0.3333
USC00345855,1080,90,46,64,32.6667,31.3333,0
USC00345855,1000,100,35,44,25,19,1
USC00346130,1000,10,79,94,66,46.3333,0
USC00346130,1000,20,55.3333,74.3333,46.6667,33.6667,0
USC00346130,1020,30,47,60,35,27.3333,0.3333
USC00346130,1000,40,52,73.6667,35.6667,26.6667,0
USC00346130,1000,50,39,57,26,28.3333,0
USC00346130,1020,60,41,59.6667,29.3333,25.6667,0
USC00346130,1050,70,43.6667,61.6667,30.6667,25,0.3333
USC00346130,1040,80,46.6667,63.6667,32.6667,23.3333,0.3333
USC00346130,1080,90,43,53.6667,30.3333,28.3333,1.3333
USC00346130,1000,100,34.6667,49.3333,23.6667,21.6667,0
USC00346139,1000,10,65.3333,65.6667,51.6667,35.3333,0
USC00346139,1000,20,44.3333,67.6667,30.6667,24,0
USC00346139,1020,30,43,61.3333,32,26.6667,0
USC00346139,1000,40,37,59.3333,24,17.6667,0
USC00346139,1000,50,35,46.3333,21.6667,18,0.3333
USC00346139,1020,60,34.6667,52,21.6667,20,0.3333
USC00346139,1050,70,30.6667,41,19.6667,19.3333,0
USC00346139,1040,80,31,48,20.3333,18.3333,0.3333
USC00346139,1080,90,35.6667,51.3333,20.3333,18,0.3333
USC00346139,1000,100,30.3333,44.6667,19.6667,18.3333,0
USC00346278,1000,10,78,89.3333,60.6667,46.6667,0.3333
USC00346278,1000,20,56.3333,73.3333,42,30.6667,0
USC00346278,1020,30,46,67,34.3333,21.3333,0.6667
USC00346278,1000,40,39,58.6667,25,25,0
USC00346278,1000,50,40.6667,55.6667,27,26,0.6667
USC00346278,1020,60,41,54.3333,28.6667,22,0.3333
USC00346278,1050,70,33,48.3333,24,16.6667,0
USC00346278,1040,80,29.6667,45.6667,18.6667,13,1
USC00346278,1080,90,39.3333,50,25,24.6667,0
USC00346278,1000,100,30.3333,44.6667,21.3333,15.3333,0.6667
USC00346386,1000,10,76,84.6667,64,43.6667,0.3333
USC00346386,1000,20,64.3333,77.3333,50.6667,38.3333,0
USC00346386,1020,30,60,74.3333,41.3333,33,0
USC00346386,1000,40,57.6667,74,44,34.6667,0
USC00346386,1000,50,40,58.3333,28,21.6667,0
USC00346386,1020,60,50,63.6667,38.3333,31.6667,0.3333
USC00346386,1050,70,40.6667,61,27,24.6667,0
USC00346386,1040,80,36.3333,47.3333,26.3333,25,0
USC00346386,1080,90,39,54.3333,24.6667,23.6667,0
USC00346386,1000,100,44.3333,53,27,23.6667,0
USC00346629,1000,10,67,85.6667,53,35.6667,0
USC00346629,1000,20,50.3333,76,39.6667,26,0
USC00346629,1020,30,47.6667,66.3333,33.6667,22.3333,0
USC00346629,1000,40,37.3333,60.6667,30,21,0.3333
USC00346629,1000,50,36,54.6667,27,23.3333,0.6667
USC00346629,1020,60,41.3333,55.6667,28,23.3333,0
USC00346629,1050,70,32.3333,46.3333,21.6667,18,0.3333
USC00346629,1040,80,36,54.6667,25,21.3333,0
USC00346629,1080,90,33,44,20.3333,20,0.3333
USC00346629,1000,100,32.6667,48.6667,20.6667,16.3333,0
USC00346638,1000,10,79.6667,89,65.3333,52,0.3333
USC00346638,1000,20,62.3333,83,48,30.6667,0
USC00346638,1020,30,66.6667,85.3333,45.6667,36.6667,0
USC00346638,1000,40,50.6667,74.3333,38.3333,32.3333,0.3333
USC00346638,1000,50,49,68.6667,36.3333,27.3333,0
USC00346638,1020,60,34.3333,49.3333,22,19.6667,0.6667
USC00346638,1050,70,40.6667,55.6667,29,24.3333,0.3333
USC00346638,1040,80,39,53.6667,29.3333,28.6667,0.3333
USC00346638,1080,90,54.6667,69.6667,40,31.6667,0
USC00346638,1000,100,40.3333,60,31.3333,24.6667,0.6667
USC00346670,1000,10,73.3333,88,59,40.3333,0.3333
USC00346670,1000,20,58.6667,78,46.3333,28.3333,0.3333
USC00346670,1020,30,48.6667,64.6667,36.6667,26,0
USC00346670,1000,40,42.3333,59,30.3333,21.3333,0
USC00346670,1000,50,55,64.6667,36,33.6667,0
USC00346670,1020,60,39.6667,57,29,25.6667,0.6667
USC00346670,1050,70,51.6667,60.6667,35,30.6667,0
USC00346670,1040,80,40,57,27.3333,26,1.6667
USC00346670,1080,90,44.3333,61.6667,28.6667,24.3333,0.6667
USC00346670,1000,100,41,50,26.6667,23.6667,0.6667
USC00346926,1000,10,88,91,68.3333,49.3333,0
USC00346926,1000,20,53,73,39.3333,29.6667,0
USC00346926,1020,30,51,70.3333,36,26.3333,0.3333
USC00346926,1000,40,50.6667,68.3333,36.6667,29.6667,0.6667
USC00346926,1000,50,47,64.6667,30.6667,30.3333,0.6667
USC00346926,1020,60,45.3333,61.3333,33,29,0
USC00346926,1050,70,49.3333,60.6667,32,28.6667,0.3333
USC00346926,1040,80,37.3333,48,24,22.3333,0
USC00346926,1080,90,47.6667,65,32,24.3333,0.3333
USC00346926,1000,100,42.3333,58.3333,28.6667,27,0
USC00346935,1000,10,61,75.3333,47.3333,38.6667,0
USC00346935,1000,20,50,74.6667,37.3333,25.6667,0
USC00346935,1020,30,41,59.6667,29,20.3333,0
USC00346935,1000,40,38,58.3333,25.6667,19.6667,0
USC00346935,1000,50,32,48.3333,21.6667,20,0
USC00346935,1020,60,36.6667,48.6667,24.3333,18,0
USC00346935,1050,70,32.3333,48.3333,22.3333,16.3333,0
USC00346935,1040,80,40.6667,53.6667,27,24.6667,0
USC00346935,1080,90,39.6667,49.3333,25.3333,21.3333,0
USC00346935,1000,100,32.3333,45,20.6667,17.6667,0.3333
USC00347012,1000,10,72.3333,83.3333,57.3333,37,0
USC00347012,1000,20,48.3333,76,36.6667,27.3333,0
USC00347012,1020,30,50.6667,71.3333,37.6667,29.6667,0
USC00347012,1000,40,39,52.3333,23,21,0.3333
USC00347012,1000,50,39.3333,57,25,20.3333,0.3333
USC00347012,1020,60,31,42.3333,24.6667,17.6667,0.3333
USC00347012,1050,70,36.3333,47.3333,24.6667,20.6667,0
USC00347012,1040,80,41,52.6667,25,22.3333,0.6667
USC00347012,1080,90,40.3333,52.3333,26,25,0
USC00347012,1000,100,30.3333,36.3333,18.3333,16,0
USC00347327,1000,10,84.6667,96.3333,68.6667,51.3333,0
USC00347327,1000,20,58,77,43,36,0.3333
USC00347327,1020,30,61,79,48.3333,35.6667,0.3333
USC00347327,1000,40,61,77,46.3333,44,0.3333
USC00347327,1000,50,46,60.6667,28.6667,29.3333,0
USC00347327,1020,60,58.3333,71.6667,40.3333,31.6667,0.6667
USC00347327,1050,70,48,64,31.3333,25,0
USC00347327,1040,80,43.6667,60.6667,28,27.3333,0
USC00347327,1080,90,45,60.3333,27.6667,28.6667,1
USC00347327,1000,100,50.3333,66,35.3333,32.3333,0
USC00347862,1000,10,72.3333,80,52,43.3333,0
USC00347862,1000,20,61,86,48.3333,35,0.3333
USC00347862,1020,30,54.6667,70,40,30.6667,0
USC00347862,1000,40,49.3333,65.3333,35.3333,30,0.3333
USC00347862,1000,50,42.6667,64.3333,29,17.6667,0.6667
USC00347862,1020,60,43,55.6667,26,22,0
USC00347862,1050,70,45,63,30.3333,31,0.6667
USC00347862,1040,80,41.6667,59.3333,29.6667,28.3333,0.6667
USC00347862,1080,90,41.3333,55,27.6667,25.3333,0.3333
USC00347862,1000,100,32.3333,53.3333,20.3333,20.3333,0
USC00348285,1000,10,78.6667,89.3333,64.6667,47.3333,0
USC00348285,1000,20,64,82.3333,49.6667,34.6667,0
USC00348285,1020,30,53.3333,73.3333,41.3333,29.3333,0
USC00348285,1000,40,49.6667,68,38.6667,27,0.6667
USC00348285,1000,50,49,63.6667,34,29.6667,0.6667
USC00348285,1020,60,39.3333,55,24.6667,24.6667,1.3333
USC00348285,1050,70,53.6667,64.3333,41,35.6667,0.3333
USC00348285,1040,80,43.6667,58,27.6667,24,0
USC00348285,1080,90,49.3333,61.3333,36,31.3333,0.3333
USC00348285,1000,100,42.3333,59.6667,31.3333,25.6667,0
USC00348501,1000,10,78.3333,92,61.6667,41,0
USC00348501,1000,20,55.3333,73,38,24,0.3333
USC00348501,1020,30,53.3333,69.3333,39,33.3333,0.3333
USC00348501,1000,40,46.3333,60.6667,32,26.6667,0.6667
USC00348501,1000,50,42.6667,59.6667,27,24.3333,0.3333
USC00348501,1020,60,39.6667,52.3333,27,23.6667,0.3333
USC00348501,1050,70,32,45,25,21.3333,1
USC00348501,1040,80,30.6667,50.6667,21.6667,18,0
USC00348501,1080,90,35.3333,55,22.6667,21.3333,0.3333
USC00348501,1000,100,35.3333,48.3333,22.3333,18,0
USC00348677,1000,10,84.3333,94,71,48.6667,0
USC00348677,1000,20,68,90.6667,52,40.6667,0.6667
USC00348677,1020,30,50.6667,69,34.3333,29,0.3333
USC00348677,1000,40,57.3333,83,41.3333,31,0.3333
USC00348677,1000,50,44,53.3333,29.6667,28,0
USC00348677,1020,60,41.3333,49,29.6667,24.3333,0.3333
USC00348677,1050,70,51.3333,70.3333,40,30.3333,0.3333
USC00348677,1040,80,37.6667,55.6667,25.3333,23.3333,0
USC00348677,1080,90,47.3333,60,29,24.6667,0
USC00348677,1000,100,44,53,29.6667,28.6667,0.3333
USC00348708,1000,10,66,82.6667,54.6667,44.3333,0
USC00348708,1000,20,58,78.3333,41.3333,30.6667,0
USC00348708,1020,30,51.3333,63.3333,33,29.3333,0
USC00348708,1000,40,45.6667,59.3333,30.3333,23.6667,0.6667
USC00348708,1000,50,35.6667,53.6667,23.6667,19.6667,0
USC00348708,1020,60,29,47.3333,19.6667,17,0
USC00348708,1050,70,36.3333,48.6667,23,22.3333,0.6667
USC00348708,1040,80,25.6667,40.6667,15,11,0
USC00348708,1080,90,33.3333,44,18.3333,14.6667,0
USC00348708,1000,100,26.3333,44.3333,17,17.3333,0
USC00349203,1000,10,71.3333,81.3333,59.3333,39,0.3333
USC00349203,1000,20,56.6667,80,41.6667,30.6667,0
USC00349203,1020,30,51.6667,66,34.6667,31.3333,0.3333
USC00349203,1000,40,40.6667,60,27.3333,25.6667,0.6667
USC00349203,1000,50,50,69.6667,37.6667,27.6667,0.3333
USC00349203,1020,60,47.6667,61.6667,35.6667,27.6667,0.6667
USC00349203,1050,70,47,59,39.6667,29,1
USC00349203,1040,80,49,57.3333,33.6667,27,0.3333
USC00349203,1080,90,38,48.6667,24.3333,20.3333,0.3333
USC00349203,1000,100,35.3333,45.3333,20.3333,20,0
USC00349247,1000,10,81,94.3333,66.6667,50.3333,0
USC00349247,1000,20,54.6667,72.3333,38.3333,29.6667,0.3333
USC00349247,1020,30,56,72.6667,41,31.6667,0
USC00349247,1000,40,50,72,34,32.3333,0.3333
USC00349247,1000,50,44.3333,61.3333,32,23.3333,0.3333
USC00349247,1020,60,40.6667,58.6667,27.3333,27.6667,0
USC00349247,1050,70,41.3333,54.3333,27,28.6667,0
USC00349247,1040,80,41.3333,57.6667,28,26.6667,0.3333
USC00349247,1080,90,43.6667,56.6667,30,27,0.3333
USC00349247,1000,100,32,49,21.3333,19.6667,0.3333
USC00349364,1000,10,67.3333,79,54,38,0
USC00349364,1000,20,57.3333,79,46,29.3333,0
USC00349364,1020,30,36.6667,54.6667,22.3333,18.3333,0
USC00349364,1000,40,41.6667,67.3333,28.6667,20.3333,0
USC00349364,1000,50,32.3333,52.3333,21,17.6667,0
USC00349364,1020,60,36,50,22,19,0.3333
USC00349364,1050,70,28.3333,48.3333,19.3333,14,0
USC00349364,1040,80,34,49.6667,21.6667,16.6667,0
USC00349364,1080,90,35,47,24.3333,17.3333,0
USC00349364,1000,100,33.6667,43.3333,23,18,0.3333
USC00349422,1000,10,65.3333,81.3333,55,38.6667,0
USC00349422,1000,20,57,71.6667,43,35.3333,0
USC00349422,1020,30,48.6667,69.6667,36,28,0
USC00349422,1000,40,38,56.6667,24.3333,22.3333,0
USC00349422,1000,50,42.3333,61.3333,28.6667,23.3333,0
USC00349422,1020,60,35.3333,45.3333,22.6667,21.6667,0
USC00349422,1050,70,36.6667,47.6667,26.3333,26.3333,0
USC00349422,1040,80,40,57.6667,29,24,0.3333
USC00349422,1080,90,43,54.3333,27,24,0
USC00349422,1000,100,35,45,23,22.3333,0
USC00349445,1000,10,78.6667,85.3333,65,46.6667,0
USC00349445,1000,20,47.6667,75,37.6667,27,0
USC00349445,1020,30,52.3333,72.6667,40,29.3333,0
USC00349445,1000,40,44,60.3333,32,26.3333,1
USC00349445,1000,50,38.6667,51.3333,27,19,0.3333
USC00349445,1020,60,34.6667,48.3333,25.3333,23.3333,0
USC00349445,1050,70,39.6667,58,29.3333,19.3333,1
USC00349445,1040,80,44.3333,63,33.6667,32.6667,0.3333
USC00349445,1080,90,41.6667,63.3333,32,29,0.6667
USC00349445,1000,100,41.6667,60.6667,28,23,0
USC00349629,1000,10,68,79.6667,53.6667,33.6667,0.3333
USC00349629,1000,20,60.6667,82,43.6667,30.6667,0.3333
USC00349629,1020,30,53,70.3333,42,35,0.3333
USC00349629,1000,40,46,68.3333,34,24.3333,0
USC00349629,1000,50,40,57.6667,29,19.3333,0.6667
USC00349629,1020,60,34.3333,50,22.6667,20.6667,0.3333
USC00349629,1050,70,44,52.3333,26,24.3333,0
USC00349629,1040,80,38.6667,51,25.6667,21.3333,0
USC00349629,1080,90,40.6667,50,28.6667,26.6667,0.3333
USC00349629,1000,100,47,56.3333,28.6667,26.3333,0
USC00350265,1000,10,62,77.6667,47.6667,33.6667,0.3333
USC00350265,1000,20,45.3333,65.6667,33.3333,19.6667,0
USC00350265,1020,30,36.6667,53.3333,25.6667,20.6667,0.3333
USC00350265,1000,40,31.6667,50.6667,21.6667,10.3333,0
USC00350265,1000,50,26,40.6667,16.3333,13.6667,0
USC00350265,1020,60,29.3333,47.3333,20,15,0
USC00350265,1050,70,18.6667,33,12.6667,9,1.6667
USC00350265,1040,80,21,31.3333,15,11.3333,0.3333
USC00350265,1080,90,25.3333,37.3333,15,12,0
USC00350265,1000,100,23.3333,29.6667,14.3333,9.3333,0.3333
USC00350304,1000,10,51.6667,70,40.6667,29,0
USC00350304,1000,20,37.6667,55.6667,29,19,0
USC00350304,1020,30,29.3333,51,19.6667,11.6667,0
USC00350304,1000,40,25.3333,44.6667,16,10.3333,0
USC00350304,1000,50,17,37.3333,10,8,0
USC00350304,1020,60,15,35,8.6667,5.6667,0
USC00350304,1050,70,21.3333,34,11,7,0
USC00350304,1040,80,16,33,6,5.3333,0
USC00350304,1080,90,19,34.6667,12.3333,11,0.3333
USC00350304,1000,100,11.6667,23,6.3333,5,0
USC00350356,1000,10,61,71.3333,49.6667,35.3333,0
USC00350356,1000,20,39.6667,68,27.6667,15,0
USC00350356,1020,30,33,48.3333,23.6667,15,0.6667
USC00350356,1000,40,34.3333,47,23.3333,15.6667,0
USC00350356,1000,50,24,43.6667,15.6667,15,0.6667
USC00350356,1020,60,26,40,16.3333,14.3333,0.3333
USC00350356,1050,70,27.3333,50,19.6667,12.6667,0.3333
USC00350356,1040,80,22.3333,39,13.6667,12,1.6667
USC00350356,1080,90,26.3333,36.3333,13.6667,11.6667,0.3333
USC00350356,1000,100,20.3333,30.6667,15.6667,13,0.3333
USC00350694,1000,10,66.3333,71.3333,52,40,0
USC00350694,1000,20,35,63.6667,24.6667,19.6667,0
USC00350694,1020,30,22.3333,47.6667,15,11,0
USC00350694,1000,40,25.3333,45,15.6667,10.6667,0
USC00350694,1000,50,27,47.6667,20.6667,13.3333,0.3333
USC00350694,1020,60,18.3333,35.3333,11.6667,6.6667,0
USC00350694,1050,70,17,35.6667,10,9,0.3333
USC00350694,1040,80,17.3333,36.6667,12,8.3333,0.3333
USC00350694,1080,90,20.3333,25.6667,11.6667,9,0.3333
USC00350694,1000,100,24,31,13,10,0
USC00350723,1000,10,56,73.3333,45.6667,21.3333,0.3333
USC00350723,1000,20,45.6667,65.6667,29.6667,15.6667,0.3333
USC00350723,1020,30,41.3333,63,27.6667,19.6667,0
USC00350723,1000,40,28,49.6667,16,15.3333,0
USC00350723,1000,50,29.3333,39.6667,19,14,0
USC00350723,1020,60,30.6667,46,19,11.6667,0
USC00350723,1050,70,25,36.3333,15.3333,13.6667,0
USC00350723,1040,80,19.3333,33.6667,11.6667,8.3333,0
USC00350723,1080,90,18.6667,37,9.3333,8.3333,0.3333
USC00350723,1000,100,19.3333,30,11.3333,10.6667,1
USC00351407,1000,10,68.6667,81.6667,57.6667,28.3333,0
USC00351407,1000,20,46.3333,62,34,26.3333,0
USC00351407,1020,30,36,54,27.6667,19.3333,0
USC00351407,1000,40,26.3333,38.3333,18,17.3333,0
USC00351407,1000,50,25.3333,41.3333,16.3333,11,0.3333
USC00351407,1020,60,23,36.3333,13.6667,12,0.6667
USC00351407,1050,70,25,36.3333,15.6667,14,0.3333
USC00351407,1040,80,27,37.3333,16.6667,15.6667,0.3333
USC00351407,1080,90,27.3333,37.6667,16.3333,16,0.6667
USC00351407,1000,100,26,36,15.3333,14.3333,0
USC00351765,1000,10,57,73,48,37,0
USC00351765,1000,20,40.3333,66.3333,30,15,0
USC00351765,1020,30,27.3333,45.3333,18.6667,15.6667,0.3333
USC00351765,1000,40,23.6667,46.3333,15.6667,12,0
USC00351765,1000,50,14,31.3333,9.6667,5.6667,0
USC00351765,1020,60,23.6667,37.3333,14.3333,9,0.3333
USC00351765,1050,70,17.3333,36.6667,11,9.6667,0
USC00351765,1040,80,18.3333,33.3333,10,12,1
USC00351765,1080,90,16.6667,31.3333,10.6667,8.6667,0
USC00351765,1000,100,14,31.6667,8.3333,7.6667,0.3333
USC00351862,1000,10,56.3333,71.6667,46.6667,28.3333,0.6667
USC00351862,1000,20,28,52.3333,17.6667,11.6667,0.6667
USC00351862,1020,30,32.6667,57.6667,23.3333,15,0
USC00351862,1000,40,25,39.6667,17.6667,8.3333,0
USC00351862,1000,50,24.6667,39,16,10.6667,0
USC00351862,1020,60,16.6667,35,9.3333,6.3333,0
USC00351862,1050,70,18.6667,33.3333,11.6667,10.3333,0.6667
USC00351862,1040,80,18.3333,32,9,6.3333,0
USC00351862,1080,90,16,26.3333,8.3333,7.6667,0
USC00351862,1000,100,11.6667,20.3333,6.3333,8.6667,0.3333
USC00351897,1000,10,49.6667,71.6667,40,29,0
USC00351897,1000,20,27,48,17.3333,12,0
USC00351897,1020,30,33.3333,50,22.3333,17.6667,0
USC00351897,1000,40,19,32.6667,11.6667,10.3333,0
USC00351897,1000,50,30,48.6667,19.6667,10.6667,0
USC00351897,1020,60,16.3333,37.6667,10,7,0
USC00351897,1050,70,15,30.3333,7.6667,7,0
USC00351897,1040,80,20.6667,38.6667,13,12,0
USC00351897,1080,90,19,32,8.6667,8.3333,0
USC00351897,1000,100,14.6667,30,8.6667,7,0
USC00351946,1000,10,54,69.6667,39,32.6667,0
USC00351946,1000,20,39.3333,62,31,20,0
USC00351946,1020,30,26.3333,50,17.6667,13,0
USC00351946,1000,40,19.3333,30.3333,12,6.3333,0
USC00351946,1000,50,21.6667,38.6667,11,6,0
USC00351946,1020,60,16.3333,35.6667,10,8.6667,0.3333
USC00351946,1050,70,16.6667,33.6667,10.3333,7,0
USC00351946,1040,80,19.6667,33.6667,11.6667,9.6667,0
USC00351946,1080,90,14.6667,25.6667,7.6667,6.6667,0
USC00351946,1000,100,17,23.6667,10,7.3333,0
USC00352406,1000,10,57,73.6667,44.3333,29.6667,0
USC00352406,1000,20,37.6667,57,28,17.3333,0
USC00352406,1020,30,28.3333,51.6667,20,13.3333,0
USC00352406,1000,40,20.6667,40,13.6667,5.3333,0
USC00352406,1000,50,26.6667,46,16,14.3333,0.3333
USC00352406,1020,60,20,38,11,9.6667,0
USC00352406,1050,70,16,32.6667,8.6667,6.6667,0
USC00352406,1040,80,16,34.3333,10.3333,7,0.3333
USC00352406,1080,90,15.6667,30.3333,8.6667,7.3333,0.3333
USC00352406,1000,100,20.3333,31.3333,11.3333,8,0.3333
USC00352440,1000,10,64,74.6667,50.3333,29.6667,0
USC00352440,1000,20,37,56.6667,27.6667,14,0
USC00352440,1020,30,28,49.6667,19,11.3333,0
USC00352440,1000,40,25.3333,48,20.3333,14.6667,0.3333
USC00352440,1000,50,23.3333,34.6667,15.3333,11,1
USC00352440,1020,60,19.3333,37,13,10,0.3333
USC00352440,1050,70,18.3333,37.6667,11.3333,8.6667,0.3333
USC00352440,1040,80,18,34.3333,9.6667,7.6667,0.6667
USC00352440,1080,90,17.3333,33.3333,11,7.6667,0.3333
USC00352440,1000,100,12,24,6.6667,7.3333,0
USC00352693,1000,10,54.3333,71,44.6667,30.3333,0
USC00352693,1000,20,41,69,30,23,0.3333
USC00352693,1020,30,34,52.6667,23.3333,13.6667,0
USC00352693,1000,40,23,38.6667,14,11,0.3333
USC00352693,1000,50,20.6667,46,13.3333,11.3333,0
USC00352693,1020,60,26.6667,36.3333,18.3333,16.3333,0
USC00352693,1050,70,20.6667,35.3333,13.3333,10,0
USC00352693,1040,80,16,24.6667,10,6.3333,0.3333
USC00352693,1080,90,17.6667,28,9.3333,7.6667,0.3333
USC00352693,1000,100,17.3333,25.6667,9.3333,7.3333,0.3333
USC00352800,1000,10,50,69.3333,41,26.6667,0
USC00352800,1000,20,39,57.3333,25.6667,18.3333,0
USC00352800,1020,30,28.3333,46,19.6667,14,0.6667
USC00352800,1000,40,31.3333,50.6667,20.6667,12.3333,0
USC00352800,1000,50,24,44,14.3333,14.6667,0
USC00352800,1020,60,22.3333,41,12.6667,10.3333,0.3333
USC00352800,1050,70,25.6667,45.3333,16.6667,9,0.3333
USC00352800,1040,80,20,35.6667,11.3333,12,0
USC00352800,1080,90,22,38,12,11,0
USC00352800,1000,100,18.6667,28.3333,11.3333,9.6667,0
USC00352997,1000,10,54,68,43.3333,26.6667,0
USC00352997,1000,20,40.3333,63.6667,26.6667,15.3333,0
USC00352997,1020,30,31.6667,46.6667,20.6667,12.3333,0
USC00352997,1000,40,30,50.6667,22.3333,10,0
USC00352997,1000,50,28.3333,43.3333,18.3333,14.3333,0.6667
USC00352997,1020,60,22.6667,33.3333,13.6667,7,0
USC00352997,1050,70,16,31.6667,10.3333,6.3333,0.3333
USC00352997,1040,80,21.3333,37,14,9,0
USC00352997,1080,90,20,34.6667,10,6,0
USC00352997,1000,100,18.6667,32,11.3333,7.3333,0
USC00353445,1000,10,61.6667,73,51.6667,26,0
USC00353445,1000,20,38.6667,57.6667,26.6667,15.6667,0
USC00353445,1020,30,31.6667,50,20,10.3333,0
USC00353445,1000,40,25.3333,49,18.6667,12.3333,0
USC00353445,1000,50,23.6667,40,13,8.6667,0
USC00353445,1020,60,23.3333,39.6667,13,9.3333,0
USC00353445,1050,70,24.6667,46.6667,13,8,0
USC00353445,1040,80,10,22,4.3333,4.3333,0
USC00353445,1080,90,13.6667,24.6667,7.6667,7.3333,0
USC00353445,1000,100,10,20.6667,6.6667,4.6667,0
USC00353770,1000,10,66.6667,78.6667,51.6667,33.3333,0
USC00353770,1000,20,45.3333,61.3333,34,25.3333,0.3333
USC00353770,1020,30,36.6667,55.6667,27.3333,15,0
USC00353770,1000,40,34,47.3333,24,16.6667,0
USC00353770,1000,50,26.3333,48,17.3333,14.3333,0
USC00353770,1020,60,27,46.6667,18.3333,14.3333,0
USC00353770,1050,70,26.6667,42,15.6667,10,0.3333
USC00353770,1040,80,19.6667,32.3333,12.6667,9.3333,0
USC00353770,1080,90,18.6667,32,12.3333,11.3333,0
USC00353770,1000,100,26,38.6667,16,15.6667,0
USC00353827,1000,10,61.3333,77,49.3333,34,0
USC00353827,1000,20,30,59,21,10.6667,0
USC00353827,1020,30,30.3333,55,23.3333,14,0
USC00353827,1000,40,25.3333,36.6667,18.3333,11,1
USC00353827,1000,50,19.6667,34,13.6667,8.6667,0
USC00353827,1020,60,24.3333,33.3333,15.3333,12.3333,0.3333
USC00353827,1050,70,20.6667,38,13.6667,11.6667,1
USC00353827,1040,80,17.6667,23.6667,10.6667,10.6667,1
USC00353827,1080,90,22,34.3333,13.6667,12.6667,0.6667
USC00353827,1000,100,22.3333,36.3333,16.3333,12,0.6667
USC00354003,1000,10,66,80.6667,53.3333,39.6667,0
USC00354003,1000,20,44,59.6667,31,23.6667,0
USC00354003,1020,30,40,62.6667,29,15.6667,0
USC00354003,1000,40,28.3333,49.3333,20,11.6667,0
USC00354003,1000,50,34,46,21.6667,16.3333,0.3333
USC00354003,1020,60,33.6667,48,21,17,0.3333
USC00354003,1050,70,30.6667,47,21,18,0.3333
USC00354003,1040,80,28.6667,41.6667,18,16,0.3333
USC00354003,1080,90,17.3333,27.6667,10.3333,9.6667,0.6667
USC00354003,1000,100,24.3333,37,13.3333,12.6667,0.3333
USC00354098,1000,10,60.3333,77.6667,46.6667,31.6667,0
USC00354098,1000,20,35.6667,56.6667,25.3333,21,0
USC00354098,1020,30,31.3333,51.6667,25,14.6667,0
USC00354098,1000,40,27.3333,42.3333,18,11,0.3333
USC00354098,1000,50,22,38,14.6667,13.6667,0.3333
USC00354098,1020,60,27,33.6667,17,15,0
USC00354098,1050,70,22,43.3333,15.6667,10.3333,0
USC00354098,1040,80,28,39.3333,18.6667,15.6667,0
USC00354098,1080,90,25.3333,41,15.3333,13.6667,0
USC00354098,1000,100,19.6667,32.6667,12.3333,9,0
USC00354291,1000,10,59.6667,73,50,33.6667,0
USC00354291,1000,20,38.6667,63.6667,27.6667,15.6667,0
USC00354291,1020,30,27,50,18,7.3333,0
USC00354291,1000,40,21.3333,39.6667,13.3333,10,0
USC00354291,1000,50,16.3333,26.3333,9.3333,8,0
USC00354291,1020,60,15.6667,26.6667,9,6.6667,0.6667
USC00354291,1050,70,20.3333,39,14.6667,12,1
USC00354291,1040,80,14.3333,29.6667,8,6.3333,0
USC00354291,1080,90,21.6667,27.6667,12.3333,9.6667,1
USC00354291,1000,100,13.6667,20.6667,6.6667,5.3333,0
USC00354329,1000,10,55.6667,73.6667,48.6667,29.3333,0
USC00354329,1000,20,34.6667,56,25.3333,14.3333,0.3333
USC00354329,1020,30,27,49.6667,17.3333,13.6667,0.3333
USC00354329,1000,40,21.3333,38.6667,12.3333,9.3333,0
USC00354329,1000,50,21.3333,42,10.6667,8.3333,0.3333
USC00354329,1020,60,24.3333,36.3333,16,16.6667,0.6667
USC00354329,1050,70,19.6667,32.3333,11.3333,7.3333,0
USC00354329,1040,80,14,25.3333,7.6667,6.3333,0
USC00354329,1080,90,18.6667,36,13.3333,11.3333,1.3333
USC00354329,1000,100,17,24.6667,10,8.6667,0
USC00354506,1000,10,54.6667,71.6667,40.6667,27,0.3333
USC00354506,1000,20,38.6667,57,29.6667,16.6667,0
USC00354506,1020,30,27,48.6667,20.3333,13.3333,0
USC00354506,1000,40,24,47.6667,16,13.3333,0.3333
